unique_id,order_id,purchase_date,sku,collection,category,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,ship_country,sales_channel
5110,405-8779110-0220319,2023-05-08T07:35:16+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5111,403-8391995-1322766,2023-05-08T07:05:08+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5112,407-8264413-4767505,2023-05-08T06:44:39+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5113,405-0165764-8660345,2023-05-08T05:49:04+00:00,oviedo-drop-shape-L,Oviedo,Coffee table,1,EUR,"159,0","28,7","0,0","0,0",IT,Amazon.it
5114,403-4561282-7624306,2023-05-07T20:55:46+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5115,408-6411948-6193147,2023-05-07T18:35:32+00:00,ayna_aqua,Asymmetric mirrors,Mirror,1,EUR,"129,0","23,3","0,0","0,0",IT,Amazon.it
5116,404-0334112-1852300,2023-05-07T13:44:29+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5117,406-0447718-9276304,2023-05-07T13:34:35+00:00,Spider-leg-150,Table legs,Legs,1,EUR,"199,0","35,9","0,0","0,0",IT,Amazon.it
5118,407-4685830-9825106,2023-05-07T13:05:43+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5119,404-3193498-6336322,2023-05-07T11:16:01+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5120,407-1644937-6395539,2023-05-07T07:02:25+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5121,407-1644937-6395539,2023-05-07T07:02:25+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5122,408-6680536-9232321,2023-05-06T23:29:20+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5123,403-1819030-4712355,2023-05-06T20:05:37+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5124,171-6813005-4352302,2023-05-06T18:09:28+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5125,406-6290803-1885108,2023-05-06T18:00:05+00:00,luna-pouf-anthracite,Luna,Pouf,1,EUR,"69,9","12,6","0,0","0,0",IT,Amazon.it
5126,171-4213638-4832319,2023-05-06T15:46:31+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5127,408-9001856-6547523,2023-05-06T13:54:36+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5128,408-1179851-4158711,2023-05-05T21:27:38+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5129,403-2207109-2953144,2023-05-05T20:54:42+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5130,406-6092067-6579516,2023-05-05T20:29:34+00:00,huesca-tek-kat,Huesca,Coffee table,1,EUR,"159,9","28,8","0,0","0,0",IT,Amazon.it
5131,405-5376366-1859518,2023-05-05T18:22:36+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5132,402-0167869-2295538,2023-05-05T13:35:21+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5133,407-4664364-8921946,2023-05-05T13:21:38+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5134,408-8044322-8252362,2023-05-05T12:15:09+00:00,ayna_aqua,Asymmetric mirrors,Mirror,1,EUR,"129,0","20,6","0,0","0,0",IT,Amazon.it
5135,404-3710837-2793102,2023-05-05T10:23:37+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5136,405-0012008-9653932,2023-05-05T09:53:38+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5137,404-0073110-1686729,2023-05-05T09:09:17+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5138,408-0079996-1993127,2023-05-05T08:27:19+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5139,408-4473571-8185133,2023-05-04T15:08:18+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5140,406-4049263-7309162,2023-05-04T14:44:34+00:00,ayna_aqua,Asymmetric mirrors,Mirror,1,EUR,"129,0","23,3","0,0","0,0",IT,Amazon.it
5141,404-5381131-2961102,2023-05-04T13:53:23+00:00,oviedo-sehpa-40-a,Oviedo,Coffee table,1,EUR,"69,0","12,4","0,0","0,0",IT,Amazon.it
5142,407-8474581-2323515,2023-05-04T11:40:41+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5143,404-9118144-9237136,2023-05-04T11:03:37+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5144,404-1738779-7985901,2023-05-04T10:13:25+00:00,aqua_ayna_seffaf,Asymmetric mirrors,Mirror,1,EUR,"129,0","23,3","0,0","0,0",IT,Amazon.it
5145,404-5543012-1470737,2023-05-03T23:42:32+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","0,0","0,0","0,0",IT,Amazon.it
5146,405-5456094-6218721,2023-05-03T20:01:58+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5147,405-9875047-4719535,2023-05-03T17:18:22+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5148,404-8821055-6227525,2023-05-03T14:56:44+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5149,171-4042931-8491544,2023-05-03T14:06:07+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","0,0","0,0","0,0",IT,Amazon.it
5150,403-4424804-1153127,2023-05-03T13:31:45+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5151,403-0003046-2784353,2023-05-03T10:26:18+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5152,408-8167136-2110746,2023-05-03T07:57:31+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5153,404-0732562-2707534,2023-05-03T07:36:04+00:00,huesca-cift-kat,Huesca,Coffee table,1,EUR,"219,0","39,5","0,0","0,0",IT,Amazon.it
5154,403-1854154-9084342,2023-05-03T04:11:14+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5155,408-4198873-0141154,2023-05-02T21:38:24+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5156,406-3687439-6329162,2023-05-02T20:57:02+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5157,402-2413816-8741156,2023-05-02T20:40:05+00:00,luna-pouf-red,Luna,Pouf,1,EUR,"69,9","12,6","0,0","0,0",IT,Amazon.it
5158,406-9599685-2743539,2023-05-02T20:30:46+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5159,402-4893369-8323549,2023-05-02T18:00:59+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5160,403-4299378-5564303,2023-05-02T16:10:34+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5161,405-3551498-2341930,2023-05-02T11:15:31+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5162,407-6846598-1309109,2023-05-02T10:30:18+00:00,huesca-dresuar,Huesca,Coffee table,1,EUR,"129,9","23,4","0,0","0,0",IT,Amazon.it
5163,404-4876846-0117935,2023-05-01T20:12:52+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5164,408-7602053-6705161,2023-05-01T19:08:55+00:00,Obejo-White-78,Round wooden mirrors,Mirror,1,EUR,"79,9","14,4","0,0","0,0",IT,Amazon.it
5165,408-7241945-6477137,2023-05-01T16:40:39+00:00,gold-mood-mirror,Premium mirrors,Mirror,1,EUR,"249,0","44,9","0,0","0,0",IT,Amazon.it
5166,408-7241945-6477137,2023-05-01T16:40:39+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5167,403-5927407-9264344,2023-05-01T14:54:58+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5168,402-7684380-6613920,2023-05-01T13:50:13+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,0","19,7","0,0","0,0",IT,Amazon.it
5169,406-9827211-0599516,2023-05-01T13:37:11+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","17,9","0,0","0,0",IT,Amazon.it
5170,406-7012513-5937166,2023-05-01T13:30:44+00:00,gold-smooth-mirror,Premium mirrors,Mirror,1,EUR,"249,0","44,9","0,0","0,0",IT,Amazon.it
5171,407-8472323-6193141,2023-05-01T10:46:44+00:00,luna-pouf-mustard,Luna,Pouf,1,EUR,"69,9","12,6","0,0","0,0",IT,Amazon.it
5172,403-0294161-0787531,2023-05-01T09:42:59+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5173,407-8973841-0639502,2023-05-01T09:33:33+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","23,8","0,0","0,0",IT,Amazon.it
5174,406-2791411-5347567,2023-05-01T07:51:52+00:00,Scots Pine 140 Profil,Scots Pine tables,Dining table,1,EUR,"449,0","81,0","0,0","0,0",IT,Amazon.it
5175,403-5811654-2649118,2023-05-01T06:05:12+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","26,9","0,0","0,0",IT,Amazon.it
5176,403-7235688-3119545,2023-06-30T19:35:57+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5177,408-9720873-3745110,2023-06-30T09:55:07+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","0,0","0,0","0,0",FR,Amazon.fr
5178,404-4133254-5649167,2023-06-29T07:34:42+00:00,Obejo-Walnut-78,Round wooden mirrors,Mirror,4,EUR,"319,6","53,3","0,0","0,0",FR,Amazon.fr
5179,404-0249270-3821101,2023-06-28T21:11:38+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","24,8","0,0","0,0",FR,Amazon.fr
5180,404-8400840-9145931,2023-06-28T12:19:26+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","0,0","0,0","0,0",FR,Amazon.fr
5181,408-4014573-2425912,2023-06-27T04:07:20+00:00,Spider-leg-150,Table legs,Legs,1,EUR,"199,0","0,0","0,0","0,0",FR,Amazon.fr
5182,403-3052438-9242715,2023-06-26T21:11:25+00:00,Spider-leg-120,Table legs,Legs,1,EUR,"189,0","31,5","0,0","0,0",FR,Amazon.fr
5183,171-0475980-8293128,2023-06-26T20:33:08+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","24,8","0,0","0,0",FR,Amazon.fr
5184,402-9230018-9310725,2023-06-26T14:26:01+00:00,oviedo-sehpa-combo,Oviedo,Coffee table,1,EUR,"159,0","26,5","0,0","0,0",FR,Amazon.fr
5185,405-1137073-1647567,2023-06-26T12:57:21+00:00,ayna_yuvarlak_oak,Round wooden mirrors,Mirror,1,EUR,"64,9","10,8","0,0","0,0",FR,Amazon.fr
5186,408-1346569-1460358,2023-06-26T11:56:56+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","24,8","0,0","0,0",FR,Amazon.fr
5187,406-8917103-1123527,2023-06-26T01:04:15+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5188,406-1896224-5649111,2023-06-25T20:16:41+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","24,8","0,0","0,0",FR,Amazon.fr
5189,402-8005937-9695543,2023-06-25T17:14:37+00:00,oviedo-masa-80-a,Oviedo,Coffee table,1,EUR,"159,9","26,7","0,0","0,0",FR,Amazon.fr
5190,171-1014767-5935554,2023-06-25T09:11:34+00:00,oviedo-masa-80-a,Oviedo,Coffee table,1,EUR,"159,9","26,7","0,0","0,0",FR,Amazon.fr
5191,402-6801476-7205101,2023-06-25T08:29:49+00:00,ayna_gusto,Asymmetric mirrors,Mirror,2,EUR,"198,0","33,0","0,0","0,0",FR,Amazon.fr
5192,403-6427151-5273966,2023-06-24T14:45:34+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5193,171-5460127-9602767,2023-06-24T06:14:02+00:00,ayna_yuvarlak_ceviz,Round wooden mirrors,Mirror,1,EUR,"64,9","10,8","0,0","0,0",FR,Amazon.fr
5194,171-5460127-9602767,2023-06-24T06:14:02+00:00,Obejo-Walnut-45,Round wooden mirrors,Mirror,1,EUR,"55,9","9,3","0,0","0,0",FR,Amazon.fr
5195,406-4127766-2905955,2023-06-23T15:21:38+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5196,408-8181655-4256322,2023-06-22T23:44:05+00:00,huesca-tek-kat,Huesca,Coffee table,1,EUR,"159,9","26,7","0,0","0,0",FR,Amazon.fr
5197,403-7741917-5784316,2023-06-22T20:38:01+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"109,9","18,3","0,0","0,0",FR,Amazon.fr
5198,406-7822336-0231536,2023-06-20T19:44:03+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","24,8","0,0","0,0",FR,Amazon.fr
5199,407-7026987-5353908,2023-06-20T12:08:00+00:00,huesca-tek-kat,Huesca,Coffee table,1,EUR,"159,9","26,7","0,0","0,0",FR,Amazon.fr
5200,405-9216055-4561113,2023-06-20T11:06:00+00:00,Berne sehpa 115x60,Baumkante coffee tables,Coffee table,1,EUR,"279,0","46,5","0,0","0,0",FR,Amazon.fr
5201,404-1434770-1867551,2023-06-17T19:23:26+00:00,huesca-tek-kat,Huesca,Coffee table,1,EUR,"159,9","26,7","0,0","0,0",FR,Amazon.fr
5202,408-4646693-6510728,2023-06-16T05:19:53+00:00,oviedo-masa-80-a,Oviedo,Coffee table,1,EUR,"159,9","26,7","0,0","0,0",FR,Amazon.fr
5203,407-7260470-3721111,2023-06-14T11:36:18+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5204,402-8192546-3553968,2023-06-13T21:17:07+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,2,EUR,"298,0","49,7","0,0","0,0",FR,Amazon.fr
5205,408-1532255-0919537,2023-06-13T20:43:13+00:00,ayna_gusto,Asymmetric mirrors,Mirror,2,EUR,"198,0","33,0","0,0","0,0",FR,Amazon.fr
5206,408-8028658-5527541,2023-06-13T16:47:17+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5207,403-3617258-7067532,2023-06-13T12:48:47+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5208,407-6336552-4065136,2023-06-10T19:29:43+00:00,Berne sehpa 115x60,Baumkante coffee tables,Coffee table,1,EUR,"279,0","46,5","0,0","0,0",FR,Amazon.fr
5209,407-6336552-4065136,2023-06-10T19:29:43+00:00,Scots Pine 200 Profil,Scots Pine tables,Dining table,1,EUR,"599,0","99,8","0,0","0,0",FR,Amazon.fr
5210,404-4273158-3986739,2023-06-09T16:47:41+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,0","24,8","0,0","0,0",FR,Amazon.fr
5211,408-5195679-0781137,2023-06-09T15:46:17+00:00,ayna_12040_siyah,Wooden mirrors 120x40,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5212,407-1103218-4938707,2023-06-08T16:07:18+00:00,huesca-tek-kat,Huesca,Coffee table,1,EUR,"159,9","26,7","0,0","0,0",FR,Amazon.fr
5213,171-4323729-7885165,2023-06-08T07:52:10+00:00,Obejo-Walnut-78,Round wooden mirrors,Mirror,1,EUR,"79,9","13,3","0,0","0,0",FR,Amazon.fr
5214,403-4722820-9535513,2023-06-05T10:22:25+00:00,Berne 200 profil,Berne tables,Dining table,1,EUR,"659,0","109,8","0,0","0,0",FR,Amazon.fr
5215,408-2442083-2072323,2023-06-01T21:04:29+00:00,ayna_12040_ceviz,Wooden mirrors 120x40,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5216,404-8824516-9311507,2023-06-01T13:14:59+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"99,0","16,5","0,0","0,0",FR,Amazon.fr
5217,402-3248551-9701133,2023-06-29T11:05:08+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"104,9","18,2","0,0","0,0",NL,Amazon.nl
5218,405-2348261-3032369,2023-06-24T10:44:05+00:00,luna-pouf-beige,Luna,Pouf,1,EUR,"69,9","12,1","0,0","0,0",NL,Amazon.nl
5219,407-5995583-3241107,2023-06-21T16:04:50+00:00,oviedo-sehpa-combo,Oviedo,Coffee table,1,EUR,"159,0","27,6","0,0","0,0",NL,Amazon.nl
5220,171-8382095-6393141,2023-06-20T17:59:00+00:00,Scots Pine 180 Profil,Scots Pine tables,Dining table,1,EUR,"549,0","95,3","0,0","0,0",NL,Amazon.nl
5221,406-7624461-2609956,2023-06-04T19:50:07+00:00,oviedo-masa-80-a,Oviedo,Coffee table,1,EUR,"159,9","27,8","0,0","0,0",NL,Amazon.nl
5222,171-8043731-2961903,2023-06-01T14:35:26+00:00,oviedo-masa-80-a,Oviedo,Coffee table,1,EUR,"159,9","27,8","0,0","0,0",NL,Amazon.nl
5223,202-2307950-4981100,2023-06-29T14:43:26+00:00,oviedo-drop-shape-M_UK,Oviedo,Coffee table,2,GBP,"139,8","23,3","0,0","0,0",GB,Amazon.co.uk
5224,202-1764381-0373103,2023-06-29T09:58:04+00:00,demandes masa UK,Homeoffice,Desk,1,GBP,"139,9","23,3","0,0","0,0",GB,Amazon.co.uk
5225,205-0664281-0482704,2023-06-23T23:33:23+00:00,demandes masa UK,Homeoffice,Desk,1,GBP,"179,9","30,0","0,0","0,0",GB,Amazon.co.uk
5226,203-9839699-9717939,2023-06-23T08:44:09+00:00,oviedo-drop-shape-L_UK,Oviedo,Coffee table,1,GBP,"129,0","21,5","0,0","0,0",GB,Amazon.co.uk
5227,205-3335808-6369137,2023-06-19T07:42:14+00:00,ayna_gusto_UK,Asymmetric mirrors,Mirror,1,GBP,"99,0","16,5","0,0","0,0",GB,Amazon.co.uk
5228,203-9292455-1861118,2023-06-18T21:10:49+00:00,amorphous-UK,Asymmetric mirrors,Mirror,1,GBP,"139,9","23,3","0,0","0,0",GB,Amazon.co.uk
5229,026-3338075-7980348,2023-06-18T20:36:06+00:00,ayna_gusto_UK,Asymmetric mirrors,Mirror,1,GBP,"99,0","16,5","0,0","0,0",GB,Amazon.co.uk
5230,202-4436389-2215556,2023-06-18T09:10:31+00:00,oviedo-60sehpa-UK,Oviedo,Coffee table,1,GBP,"89,9","15,0","0,0","0,0",GB,Amazon.co.uk
5231,205-3485967-0183512,2023-06-16T12:54:34+00:00,ayna_gusto_UK,Asymmetric mirrors,Mirror,1,GBP,"99,0","16,5","0,0","0,0",GB,Amazon.co.uk
5232,204-6063027-4498745,2023-06-16T05:56:32+00:00,amorphous-UK,Asymmetric mirrors,Mirror,1,GBP,"139,9","23,3","0,0","0,0",GB,Amazon.co.uk
5233,026-6374742-1540303,2023-06-15T20:55:21+00:00,amorphous-UK,Asymmetric mirrors,Mirror,1,GBP,"139,9","23,3","0,0","0,0",GB,Amazon.co.uk
5234,026-6411348-6222727,2023-06-14T21:03:14+00:00,ayna_gusto_UK,Asymmetric mirrors,Mirror,2,GBP,"198,0","33,0","0,0","0,0",GB,Amazon.co.uk
5235,204-8681899-3283504,2023-06-14T14:45:10+00:00,ayna_gusto_UK,Asymmetric mirrors,Mirror,1,GBP,"99,0","16,5","0,0","0,0",GB,Amazon.co.uk
5236,202-2312004-6716333,2023-06-10T19:53:32+00:00,ayna_gusto_UK,Asymmetric mirrors,Mirror,1,GBP,"99,0","16,5","0,0","0,0",GB,Amazon.co.uk
5237,205-3143635-1458719,2023-06-10T13:14:58+00:00,ayna_gusto_UK,Asymmetric mirrors,Mirror,1,GBP,"99,0","16,5","0,0","0,0",GB,Amazon.co.uk
5238,204-6846395-9784325,2023-06-09T10:48:42+00:00,oviedo-sehpa-combo-UK,Oviedo,Coffee table,1,GBP,"139,0","23,2","0,0","0,0",GB,Amazon.co.uk
5239,202-8599608-1477930,2023-06-08T19:53:38+00:00,amorphous-UK,Asymmetric mirrors,Mirror,1,GBP,"139,9","23,3","0,0","0,0",GB,Amazon.co.uk
5240,203-4374431-0510745,2023-06-06T14:29:10+00:00,demandes masa UK,Homeoffice,Desk,1,GBP,"179,9","30,0","0,0","0,0",GB,Amazon.co.uk
5241,026-6811995-4619533,2023-06-06T08:47:24+00:00,ayna_gusto_UK,Asymmetric mirrors,Mirror,1,GBP,"99,0","16,5","0,0","0,0",GB,Amazon.co.uk
5242,202-1020097-0209920,2023-06-05T17:43:12+00:00,demandes masa UK,Homeoffice,Desk,1,GBP,"179,9","30,0","0,0","0,0",GB,Amazon.co.uk
5243,202-8131978-9195542,2023-06-05T09:19:50+00:00,amorphous-UK,Asymmetric mirrors,Mirror,1,GBP,"139,9","23,3","0,0","0,0",GB,Amazon.co.uk
5244,205-5973176-7276343,2023-06-04T20:59:52+00:00,amorphous-UK,Asymmetric mirrors,Mirror,1,GBP,"139,9","23,3","0,0","0,0",GB,Amazon.co.uk
5245,026-3792282-1745153,2023-06-04T18:02:12+00:00,oviedo-60sehpa-UK,Oviedo,Coffee table,1,GBP,"89,9","15,0","0,0","0,0",GB,Amazon.co.uk
5246,204-0533057-8620336,2023-06-01T22:45:49+00:00,ayna_12040_siyah_UK,Wooden mirrors 120x40,Mirror,1,GBP,"99,9","16,7","0,0","0,0",GB,Amazon.co.uk
5247,306-7729207-5403562,2023-06-30T21:11:59+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,9","23,9","0,0","0,0",DE,Amazon.de
5248,028-6030931-4104339,2023-06-30T20:55:55+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
5249,305-8985422-2677908,2023-06-30T19:58:15+00:00,oviedo-masa-60,Oviedo,Coffee table,2,EUR,"256,0","43,0","14,3","2,4",AT,Amazon.de
5250,303-8794072-3572336,2023-06-30T19:53:02+00:00,luna-pouf-green,Luna,Pouf,1,EUR,"59,9","9,6","0,0","0,0",DE,Amazon.de
5251,028-8715692-1632323,2023-06-30T19:24:18+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
5252,304-5046039-0142715,2023-06-30T19:01:04+00:00,Obejo-Black-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
5253,302-0421034-2096309,2023-06-30T18:27:33+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
5254,303-9112803-5481106,2023-06-30T16:42:09+00:00,mammo-L-sofa-navy,Mammo sofa,Sofa,1,EUR,"699,0","111,6","0,0","0,0",DE,Amazon.de
5255,028-3376808-6208337,2023-06-30T15:55:34+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
5256,304-1427335-8829900,2023-06-30T15:52:39+00:00,Spider-leg-150,Table legs,Legs,1,EUR,"179,0","28,6","0,0","0,0",DE,Amazon.de
5257,306-4775694-2545918,2023-06-30T14:33:38+00:00,Obejo-White-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,8","10,1","1,7",AT,Amazon.de
5258,305-5533409-0477125,2023-06-30T11:17:17+00:00,Scots Pine 200 Profil,Scots Pine tables,Dining table,1,EUR,"549,0","87,7","0,0","0,0",DE,Amazon.de
5259,303-1160656-8013958,2023-06-30T10:14:39+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
5260,306-5709391-6965913,2023-06-30T07:17:41+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"99,9","16,0","0,0","0,0",DE,Amazon.de
5261,028-1063608-7062752,2023-06-30T01:38:35+00:00,ayna_yuvarlak_siyah,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
5262,305-5788986-4756350,2023-06-30T00:04:08+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
5263,305-9423055-2753154,2023-06-29T22:07:25+00:00,huesca-dresuar,Huesca,Coffee table,1,EUR,"119,9","19,1","0,0","0,0",DE,Amazon.de
5264,302-4564942-5536351,2023-06-29T22:04:17+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
5265,304-3813948-4563509,2023-06-29T21:19:46+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
5266,304-2394637-2091503,2023-06-29T19:23:36+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
